,customer_id,trans_date,tran_amount,response,month,month_year
11803,CS3808,2012-06-28,59,0,6,2012-06
11804,CS2567,2014-04-09,49,0,4,2014-04
11805,CS6029,2011-11-13,86,1,11,2011-11
11806,CS2794,2013-02-14,87,0,2,2013-02
11807,CS5678,2012-09-21,100,0,9,2012-09
11808,CS1385,2012-10-16,62,1,10,2012-10
11809,CS2362,2014-11-13,51,1,11,2014-11
11810,CS2328,2012-08-10,43,0,8,2012-08
11811,CS1909,2013-03-10,92,0,3,2013-03
11812,CS2275,2012-07-31,84,0,7,2012-07
11813,CS5815,2014-04-25,93,0,4,2014-04
11814,CS4451,2012-09-02,82,1,9,2012-09
11815,CS5998,2012-09-26,35,1,9,2012-09
11816,CS1151,2011-08-10,81,0,8,2011-08
11817,CS3939,2014-08-15,50,0,8,2014-08
11818,CS4456,2011-07-15,82,0,7,2011-07
11819,CS5006,2015-01-03,87,0,1,2015-01
11820,CS4210,2011-10-19,103,0,10,2011-10
11821,CS5221,2011-12-05,35,0,12,2011-12
11822,CS2564,2013-09-02,88,0,9,2013-09
11823,CS4309,2014-03-26,102,0,3,2014-03
11824,CS4875,2012-06-19,94,0,6,2012-06
11825,CS3414,2012-02-08,63,0,2,2012-02
11826,CS2902,2013-10-08,78,0,10,2013-10
11827,CS4259,2011-12-22,49,0,12,2011-12
11828,CS2303,2012-10-03,90,0,10,2012-10
11829,CS2846,2011-09-08,94,0,9,2011-09
11830,CS3278,2011-09-29,74,0,9,2011-09
11831,CS1214,2014-10-18,54,0,10,2014-10
11832,CS1950,2014-05-18,84,0,5,2014-05
11833,CS5697,2012-01-02,68,0,1,2012-01
11834,CS1190,2012-01-11,40,0,1,2012-01
11835,CS5400,2013-08-02,101,0,8,2013-08
11836,CS2663,2014-10-08,74,0,10,2014-10
11837,CS2811,2013-12-07,42,0,12,2013-12
11838,CS3142,2014-07-28,60,0,7,2014-07
11839,CS1352,2011-07-18,73,0,7,2011-07
11840,CS3496,2012-08-31,82,0,8,2012-08
11841,CS1540,2011-06-18,66,0,6,2011-06
11842,CS2761,2012-10-18,71,0,10,2012-10
11843,CS4062,2011-11-04,45,0,11,2011-11
11844,CS5244,2014-06-06,85,0,6,2014-06
11845,CS4610,2011-07-07,95,0,7,2011-07
11846,CS4553,2011-10-14,93,0,10,2011-10
11847,CS2838,2012-04-11,54,1,4,2012-04
11848,CS4762,2015-01-09,59,0,1,2015-01
11849,CS4634,2014-09-07,35,0,9,2014-09
11850,CS3183,2012-08-17,38,0,8,2012-08
11851,CS4119,2012-06-17,62,0,6,2012-06
11852,CS2228,2013-06-29,84,0,6,2013-06
11853,CS5507,2013-12-20,56,0,12,2013-12
11854,CS2105,2012-12-03,53,0,12,2012-12
11855,CS3263,2013-04-05,69,0,4,2013-04
11856,CS1255,2015-01-08,41,0,1,2015-01
11857,CS3461,2014-01-04,35,0,1,2014-01
11858,CS1881,2014-10-09,58,1,10,2014-10
11859,CS1344,2014-01-01,54,1,1,2014-01
11860,CS3672,2013-06-25,93,0,6,2013-06
11861,CS4573,2014-08-13,40,0,8,2014-08
11862,CS5478,2012-01-19,81,0,1,2012-01
11863,CS2694,2014-05-21,46,0,5,2014-05
11864,CS6040,2014-08-23,94,0,8,2014-08
11865,CS1117,2012-01-18,61,0,1,2012-01
11866,CS1759,2012-07-16,49,1,7,2012-07
11867,CS1180,2013-08-21,36,0,8,2013-08
11868,CS5146,2011-10-20,104,0,10,2011-10
11869,CS2231,2012-04-27,93,0,4,2012-04
11870,CS2273,2014-09-30,104,0,9,2014-09
11871,CS2512,2011-09-29,48,0,9,2011-09
11872,CS1272,2012-10-20,64,0,10,2012-10
11873,CS5476,2011-09-13,41,0,9,2011-09
11874,CS2802,2013-04-27,87,0,4,2013-04
11875,CS1234,2012-11-10,100,0,11,2012-11
11876,CS3743,2015-02-25,87,0,2,2015-02
11877,CS3414,2013-08-26,66,0,8,2013-08
11878,CS5420,2011-10-25,89,0,10,2011-10
11879,CS5981,2013-12-04,80,0,12,2013-12
11880,CS5305,2013-02-03,95,1,2,2013-02
11881,CS2514,2012-01-14,50,0,1,2012-01
11882,CS4701,2012-12-30,47,0,12,2012-12
11883,CS5788,2011-12-17,44,0,12,2011-12
11884,CS2347,2015-03-12,44,0,3,2015-03
11885,CS3426,2014-08-30,76,0,8,2014-08
11886,CS5103,2014-01-06,85,0,1,2014-01
11887,CS5047,2011-07-07,83,0,7,2011-07
11888,CS2919,2014-06-17,68,0,6,2014-06
11889,CS3352,2011-08-20,71,0,8,2011-08
11890,CS1998,2013-04-12,69,0,4,2013-04
11891,CS1141,2013-11-10,79,1,11,2013-11
11892,CS1577,2012-01-07,104,0,1,2012-01
11893,CS3324,2012-03-17,58,0,3,2012-03
11894,CS3736,2012-05-01,45,0,5,2012-05
11895,CS1378,2013-12-24,37,0,12,2013-12
11896,CS1349,2011-09-27,35,0,9,2011-09
11897,CS6000,2014-03-26,66,0,3,2014-03
11898,CS2086,2014-12-25,53,0,12,2014-12
11899,CS4501,2012-03-06,96,0,3,2012-03
11900,CS6066,2012-03-05,98,0,3,2012-03
11901,CS3687,2014-03-08,45,0,3,2014-03
11902,CS4039,2013-10-27,100,0,10,2013-10
11903,CS4661,2013-10-22,57,0,10,2013-10
11904,CS4963,2014-09-04,98,0,9,2014-09
11905,CS2977,2012-05-08,67,0,5,2012-05
11906,CS4180,2013-04-23,55,0,4,2013-04
11907,CS6039,2013-01-30,55,0,1,2013-01
11908,CS1145,2012-12-31,97,1,12,2012-12
11909,CS3363,2014-12-11,103,0,12,2014-12
11910,CS4264,2013-07-01,97,0,7,2013-07
11911,CS4333,2014-03-25,45,0,3,2014-03
11912,CS3316,2012-05-03,95,0,5,2012-05
11913,CS1408,2013-05-04,57,0,5,2013-05
11914,CS1269,2011-09-30,95,0,9,2011-09
11915,CS4157,2012-04-27,48,1,4,2012-04
11916,CS2579,2011-08-15,60,0,8,2011-08
11917,CS1128,2011-10-03,74,0,10,2011-10
11918,CS2923,2013-04-10,57,0,4,2013-04
11919,CS1755,2012-06-30,80,0,6,2012-06
11920,CS5040,2014-10-06,92,0,10,2014-10
11921,CS2739,2013-12-05,47,0,12,2013-12
11922,CS4730,2014-12-15,58,0,12,2014-12
11923,CS3382,2014-06-25,45,0,6,2014-06
11924,CS2088,2012-05-24,41,0,5,2012-05
11925,CS3946,2014-06-06,36,0,6,2014-06
11926,CS3735,2014-07-09,76,0,7,2014-07
11927,CS1430,2014-10-22,88,0,10,2014-10
11928,CS3077,2012-08-05,65,0,8,2012-08
11929,CS1982,2011-08-31,95,0,8,2011-08
11930,CS5848,2012-01-14,99,0,1,2012-01
11931,CS4919,2013-12-03,66,0,12,2013-12
11932,CS1201,2013-02-27,102,0,2,2013-02
11933,CS5826,2013-01-15,87,0,1,2013-01
11934,CS4029,2012-11-20,94,0,11,2012-11
11935,CS4819,2012-03-31,84,1,3,2012-03
11936,CS2852,2011-07-02,48,0,7,2011-07
11937,CS4046,2013-05-03,41,0,5,2013-05
11938,CS3935,2014-04-29,64,0,4,2014-04
11939,CS3099,2013-01-29,84,0,1,2013-01
11940,CS5720,2013-03-13,56,0,3,2013-03
11941,CS5259,2012-03-21,105,0,3,2012-03
11942,CS1353,2014-02-16,71,0,2,2014-02
11943,CS4082,2011-06-13,95,0,6,2011-06
11944,CS2125,2013-10-07,92,0,10,2013-10
11945,CS2816,2015-02-14,57,0,2,2015-02
11946,CS3523,2011-08-22,101,0,8,2011-08
11947,CS2710,2015-01-17,74,0,1,2015-01
11948,CS5348,2011-09-15,74,0,9,2011-09
11949,CS4961,2012-06-18,102,0,6,2012-06
11950,CS1458,2011-08-16,44,0,8,2011-08
11951,CS1776,2012-05-12,99,0,5,2012-05
11952,CS2283,2013-08-04,98,0,8,2013-08
11953,CS2829,2012-11-05,96,0,11,2012-11
11954,CS4774,2012-10-13,38,0,10,2012-10
11955,CS4262,2011-09-29,70,0,9,2011-09
11956,CS3307,2014-11-27,91,0,11,2014-11
11957,CS2625,2012-08-30,52,0,8,2012-08
11958,CS1669,2013-06-27,92,1,6,2013-06
11959,CS4176,2011-09-23,92,0,9,2011-09
11960,CS3760,2011-12-02,84,0,12,2011-12
11961,CS5966,2014-06-23,77,0,6,2014-06
11962,CS3412,2013-09-29,72,0,9,2013-09
11963,CS2575,2011-11-26,60,1,11,2011-11
11964,CS1741,2012-07-28,54,0,7,2012-07
11965,CS4836,2012-04-09,46,0,4,2012-04
11966,CS4662,2011-08-16,35,0,8,2011-08
11967,CS5625,2011-06-03,53,1,6,2011-06
11968,CS2970,2012-08-07,87,0,8,2012-08
11969,CS4431,2013-05-02,43,0,5,2013-05
11970,CS4833,2014-03-16,45,0,3,2014-03
11971,CS1728,2013-12-07,70,0,12,2013-12
11972,CS1819,2013-04-14,54,0,4,2013-04
11973,CS6073,2014-02-15,75,0,2,2014-02
11974,CS2713,2012-03-08,71,0,3,2012-03
11975,CS2635,2014-06-14,56,0,6,2014-06
11976,CS2493,2013-05-05,61,0,5,2013-05
11977,CS3182,2011-08-20,35,0,8,2011-08
11978,CS4670,2012-10-15,92,0,10,2012-10
11979,CS3404,2013-05-27,99,0,5,2013-05
11980,CS4211,2012-08-02,42,0,8,2012-08
11981,CS2947,2013-02-27,67,0,2,2013-02
11982,CS5699,2013-05-31,63,0,5,2013-05
11983,CS2994,2013-09-18,78,0,9,2013-09
11984,CS3761,2012-01-06,100,1,1,2012-01
11985,CS1796,2013-11-06,67,0,11,2013-11
11986,CS3695,2012-07-12,38,0,7,2012-07
11987,CS5776,2013-03-07,86,0,3,2013-03
11988,CS1597,2012-04-24,87,0,4,2012-04
11989,CS2975,2011-10-19,68,0,10,2011-10
11990,CS3730,2011-06-03,55,1,6,2011-06
11991,CS5030,2013-03-21,51,0,3,2013-03
11992,CS5620,2014-03-15,36,1,3,2014-03
11993,CS4382,2014-08-20,45,0,8,2014-08
11994,CS5420,2013-02-21,50,0,2,2013-02
11995,CS4733,2014-04-11,66,0,4,2014-04
11996,CS2745,2011-08-10,51,0,8,2011-08
11997,CS3789,2012-10-15,104,0,10,2012-10
11998,CS3885,2014-06-19,93,0,6,2014-06
11999,CS4985,2014-05-03,46,1,5,2014-05
12000,CS5955,2013-07-23,82,0,7,2013-07
12001,CS1171,2013-11-16,43,0,11,2013-11
12002,CS3749,2015-01-04,39,0,1,2015-01
12003,CS1487,2012-03-12,47,0,3,2012-03
12004,CS3800,2014-01-09,69,0,1,2014-01
12005,CS3935,2013-02-24,91,0,2,2013-02
12006,CS4775,2013-10-04,40,0,10,2013-10
12007,CS4722,2013-05-03,52,0,5,2013-05
12008,CS2650,2014-07-16,104,0,7,2014-07
12009,CS1950,2012-01-28,80,0,1,2012-01
12010,CS5411,2013-06-22,75,0,6,2013-06
12011,CS1248,2015-01-09,98,0,1,2015-01
12012,CS2947,2013-08-27,71,0,8,2013-08
12013,CS3827,2012-11-13,46,0,11,2012-11
12014,CS3000,2011-10-23,83,0,10,2011-10
12015,CS2373,2011-10-07,93,0,10,2011-10
12016,CS3607,2011-11-20,82,0,11,2011-11
12017,CS2916,2011-11-29,76,1,11,2011-11
12018,CS4434,2014-08-19,97,0,8,2014-08
12019,CS4609,2014-06-05,75,0,6,2014-06
12020,CS3928,2012-08-05,50,0,8,2012-08
12021,CS1540,2012-05-29,83,0,5,2012-05
12022,CS2929,2014-04-30,80,0,4,2014-04
12023,CS3620,2013-08-03,41,0,8,2013-08
12024,CS1666,2012-04-04,90,0,4,2012-04
12025,CS1872,2014-04-14,54,0,4,2014-04
12026,CS1376,2013-08-19,100,0,8,2013-08
12027,CS1957,2012-11-26,93,0,11,2012-11
12028,CS4340,2013-09-28,71,1,9,2013-09
12029,CS1343,2014-09-21,53,0,9,2014-09
12030,CS5702,2013-10-18,44,0,10,2013-10
12031,CS2984,2013-02-21,88,0,2,2013-02
12032,CS1203,2013-09-09,101,1,9,2013-09
12033,CS3864,2013-07-19,95,0,7,2013-07
12034,CS4476,2013-05-19,53,0,5,2013-05
12035,CS1534,2012-04-10,49,0,4,2012-04
12036,CS5132,2012-08-03,72,0,8,2012-08
12037,CS5827,2015-02-26,89,0,2,2015-02
12038,CS2201,2013-02-08,96,0,2,2013-02
12039,CS5338,2014-06-18,54,0,6,2014-06
12040,CS5536,2013-09-01,48,0,9,2013-09
12041,CS4571,2013-10-21,102,0,10,2013-10
12042,CS5304,2012-06-25,60,0,6,2012-06
12043,CS3403,2014-05-14,56,0,5,2014-05
12044,CS1574,2012-07-29,47,0,7,2012-07
12045,CS4550,2014-05-24,63,0,5,2014-05
12046,CS1789,2014-05-31,42,0,5,2014-05
12047,CS5490,2014-06-08,76,0,6,2014-06
12048,CS2287,2014-02-02,50,0,2,2014-02
12049,CS1259,2014-09-25,87,1,9,2014-09
12050,CS5304,2011-08-31,96,0,8,2011-08
12051,CS5882,2014-10-14,49,1,10,2014-10
12052,CS2560,2013-08-20,61,0,8,2013-08
12053,CS5459,2014-08-08,90,0,8,2014-08
12054,CS6006,2014-07-07,95,1,7,2014-07
12055,CS1381,2012-01-02,55,0,1,2012-01
12056,CS3143,2012-02-29,87,0,2,2012-02
12057,CS3471,2011-10-01,82,0,10,2011-10
12058,CS1124,2013-01-13,41,0,1,2013-01
12059,CS5703,2013-02-13,68,0,2,2013-02
12060,CS1401,2012-11-04,91,0,11,2012-11
12061,CS3312,2013-09-25,81,0,9,2013-09
12062,CS2111,2014-09-25,101,0,9,2014-09
12063,CS3358,2011-10-16,39,0,10,2011-10
12064,CS1968,2015-01-19,43,0,1,2015-01
12065,CS4713,2014-10-11,98,0,10,2014-10
12066,CS4728,2012-10-28,48,1,10,2012-10
12067,CS4964,2011-08-01,97,0,8,2011-08
12068,CS2025,2013-04-19,83,0,4,2013-04
12069,CS4458,2011-12-01,38,1,12,2011-12
12070,CS2830,2013-01-03,73,0,1,2013-01
12071,CS1820,2012-06-15,35,0,6,2012-06
12072,CS3559,2011-11-15,57,0,11,2011-11
12073,CS2227,2015-02-17,41,1,2,2015-02
12074,CS2344,2012-01-04,85,0,1,2012-01
12075,CS2158,2012-08-26,67,0,8,2012-08
12076,CS5155,2012-06-30,70,0,6,2012-06
12077,CS4352,2015-01-07,95,1,1,2015-01
12078,CS1851,2011-09-05,44,0,9,2011-09
12079,CS4672,2013-11-04,64,0,11,2013-11
12080,CS1495,2012-04-06,55,0,4,2012-04
12081,CS4517,2013-07-24,81,0,7,2013-07
12082,CS3182,2014-06-17,103,0,6,2014-06
12083,CS2037,2012-06-03,59,0,6,2012-06
12084,CS6106,2012-02-07,101,0,2,2012-02
12085,CS3893,2014-02-09,81,0,2,2014-02
12086,CS4175,2012-12-15,63,0,12,2012-12
12087,CS3686,2014-02-17,53,0,2,2014-02
12088,CS3863,2014-09-25,75,0,9,2014-09
12089,CS3051,2012-05-12,94,0,5,2012-05
12090,CS1149,2011-12-30,52,0,12,2011-12
12091,CS4895,2013-01-03,95,0,1,2013-01
12092,CS4872,2014-12-13,44,1,12,2014-12
12093,CS3562,2013-03-30,96,0,3,2013-03
12094,CS5252,2013-07-05,63,0,7,2013-07
12095,CS1778,2012-10-20,62,0,10,2012-10
12096,CS5431,2015-03-12,86,0,3,2015-03
12097,CS5778,2014-04-02,94,0,4,2014-04
12098,CS3628,2014-11-04,43,0,11,2014-11
12099,CS5078,2014-11-25,44,0,11,2014-11
12100,CS3615,2013-05-02,89,0,5,2013-05
12101,CS5281,2012-04-07,85,0,4,2012-04
12102,CS6080,2014-03-21,64,0,3,2014-03
12103,CS3159,2014-12-25,83,0,12,2014-12
12104,CS5025,2011-08-12,80,0,8,2011-08
12105,CS1246,2013-09-29,36,0,9,2013-09
12106,CS5444,2013-05-18,85,0,5,2013-05
12107,CS3070,2014-08-04,84,0,8,2014-08
12108,CS3621,2014-11-14,68,0,11,2014-11
12109,CS1385,2012-10-11,49,1,10,2012-10
12110,CS3971,2012-06-23,48,0,6,2012-06
12111,CS2857,2012-10-09,91,0,10,2012-10
12112,CS6012,2014-01-01,85,0,1,2014-01
12113,CS4276,2014-12-21,101,1,12,2014-12
12114,CS3238,2014-03-20,79,0,3,2014-03
12115,CS3283,2013-04-28,87,0,4,2013-04
12116,CS6003,2014-07-14,62,0,7,2014-07
12117,CS4522,2011-12-02,53,0,12,2011-12
12118,CS4520,2015-02-22,96,0,2,2015-02
12119,CS5085,2012-02-18,72,0,2,2012-02
12120,CS4734,2011-05-27,48,0,5,2011-05
12121,CS2157,2013-06-19,43,0,6,2013-06
12122,CS5408,2013-06-14,104,0,6,2013-06
12123,CS1324,2014-04-18,101,1,4,2014-04
12124,CS3046,2011-11-14,56,0,11,2011-11
12125,CS4780,2012-04-15,36,0,4,2012-04
12126,CS3856,2013-08-14,86,0,8,2013-08
12127,CS1890,2012-09-28,90,0,9,2012-09
12128,CS4142,2011-08-23,89,0,8,2011-08
12129,CS1474,2012-08-02,55,0,8,2012-08
12130,CS2020,2013-03-17,67,0,3,2013-03
12131,CS6002,2014-03-03,89,0,3,2014-03
12132,CS1279,2011-08-29,40,0,8,2011-08
12133,CS3328,2013-09-13,58,0,9,2013-09
12134,CS5402,2011-06-12,88,0,6,2011-06
12135,CS2508,2014-06-16,77,0,6,2014-06
12136,CS3592,2013-05-22,36,0,5,2013-05
12137,CS3350,2015-03-11,60,0,3,2015-03
12138,CS3788,2014-11-25,42,0,11,2014-11
12139,CS4841,2013-11-12,51,0,11,2013-11
12140,CS2792,2013-01-11,81,0,1,2013-01
12141,CS2572,2014-08-17,63,0,8,2014-08
12142,CS1517,2012-04-05,37,0,4,2012-04
12143,CS5986,2013-12-07,79,0,12,2013-12
12144,CS3417,2015-03-10,76,0,3,2015-03
12145,CS2038,2014-11-25,96,0,11,2014-11
12146,CS2174,2011-08-12,69,0,8,2011-08
12147,CS2670,2014-02-28,77,0,2,2014-02
12148,CS5025,2014-12-27,79,0,12,2014-12
12149,CS3634,2011-11-25,63,0,11,2011-11
12150,CS1793,2014-03-14,95,0,3,2014-03
12151,CS2086,2015-03-06,99,0,3,2015-03
12152,CS2853,2013-03-31,53,0,3,2013-03
12153,CS2035,2012-11-27,49,0,11,2012-11
12154,CS5415,2014-03-17,38,0,3,2014-03
12155,CS5865,2014-02-26,57,1,2,2014-02
12156,CS2012,2014-11-27,73,0,11,2014-11
12157,CS4521,2011-10-11,61,0,10,2011-10
12158,CS3819,2013-12-11,82,0,12,2013-12
12159,CS3271,2013-03-21,97,0,3,2013-03
12160,CS3242,2014-03-12,64,0,3,2014-03
12161,CS3924,2012-07-14,95,0,7,2012-07
12162,CS3338,2014-08-31,53,0,8,2014-08
12163,CS1982,2012-08-12,36,0,8,2012-08
12164,CS1964,2013-09-10,83,1,9,2013-09
12165,CS5248,2013-09-08,90,0,9,2013-09
12166,CS4615,2013-10-06,74,0,10,2013-10
12167,CS4888,2012-10-10,72,0,10,2012-10
12168,CS2808,2011-07-10,45,1,7,2011-07
12169,CS3500,2015-02-07,57,0,2,2015-02
12170,CS5179,2014-05-22,67,0,5,2014-05
12171,CS1840,2012-04-11,103,0,4,2012-04
12172,CS2994,2013-09-26,66,0,9,2013-09
12173,CS5179,2013-02-25,73,0,2,2013-02
12174,CS4504,2011-09-15,92,0,9,2011-09
12175,CS6072,2013-09-27,65,0,9,2013-09
12176,CS2306,2012-08-21,35,0,8,2012-08
12177,CS5750,2012-09-10,81,0,9,2012-09
12178,CS4983,2012-06-11,86,0,6,2012-06
12179,CS2691,2013-11-18,82,1,11,2013-11
12180,CS1156,2012-06-09,40,0,6,2012-06
12181,CS4309,2014-03-11,71,0,3,2014-03
12182,CS4430,2012-11-03,82,0,11,2012-11
12183,CS4579,2011-07-04,83,0,7,2011-07
12184,CS5147,2014-06-23,64,0,6,2014-06
12185,CS1953,2013-02-11,105,0,2,2013-02
12186,CS2052,2011-09-29,64,0,9,2011-09
12187,CS2839,2014-12-16,38,0,12,2014-12
12188,CS4055,2014-01-26,99,0,1,2014-01
12189,CS3200,2012-10-05,68,0,10,2012-10
12190,CS2167,2013-02-20,84,0,2,2013-02
12191,CS5253,2015-02-22,56,0,2,2015-02
12192,CS5683,2013-08-26,81,0,8,2013-08
12193,CS2937,2012-03-24,58,0,3,2012-03
12194,CS4829,2014-07-25,37,0,7,2014-07
12195,CS2114,2014-10-13,66,0,10,2014-10
12196,CS1981,2014-09-06,65,0,9,2014-09
12197,CS2988,2011-06-10,35,0,6,2011-06
12198,CS4062,2013-10-28,86,0,10,2013-10
12199,CS1310,2013-09-25,84,1,9,2013-09
12200,CS5862,2013-08-27,73,0,8,2013-08
12201,CS4707,2014-09-25,103,0,9,2014-09
12202,CS3782,2012-10-08,85,1,10,2012-10
12203,CS2670,2014-12-15,59,0,12,2014-12
12204,CS6053,2014-06-07,104,0,6,2014-06
12205,CS3799,2014-10-16,83,0,10,2014-10
12206,CS3062,2014-03-28,75,0,3,2014-03
12207,CS1924,2012-09-29,97,0,9,2012-09
12208,CS3160,2011-06-25,48,0,6,2011-06
12209,CS4970,2013-04-09,74,0,4,2013-04
12210,CS4810,2013-02-04,78,0,2,2013-02
12211,CS4218,2013-05-12,54,0,5,2013-05
12212,CS2797,2014-08-22,42,1,8,2014-08
12213,CS5435,2014-01-18,47,0,1,2014-01
12214,CS1785,2014-10-06,40,1,10,2014-10
12215,CS1271,2013-09-30,61,0,9,2013-09
12216,CS4389,2013-01-08,68,1,1,2013-01
12217,CS2837,2012-06-20,92,0,6,2012-06
12218,CS5400,2012-05-17,40,0,5,2012-05
12219,CS2294,2014-08-06,84,0,8,2014-08
12220,CS1290,2013-04-07,63,0,4,2013-04
12221,CS1365,2014-03-09,49,0,3,2014-03
12222,CS1280,2013-06-01,37,0,6,2013-06
12223,CS3209,2013-04-21,84,0,4,2013-04
12224,CS5383,2013-03-07,104,0,3,2013-03
12225,CS1419,2013-05-31,64,0,5,2013-05
12226,CS1837,2015-01-28,85,0,1,2015-01
12227,CS2438,2012-01-07,60,1,1,2012-01
12228,CS5879,2011-10-06,101,1,10,2011-10
12229,CS4962,2012-06-01,90,0,6,2012-06
12230,CS3635,2011-09-01,97,0,9,2011-09
12231,CS4836,2012-06-04,81,0,6,2012-06
12232,CS2292,2012-04-12,43,1,4,2012-04
12233,CS1398,2012-11-24,101,1,11,2012-11
12234,CS3897,2014-12-13,89,0,12,2014-12
12235,CS4849,2012-08-24,57,0,8,2012-08
12236,CS4292,2011-09-16,98,0,9,2011-09
12237,CS2081,2013-10-20,67,0,10,2013-10
12238,CS5560,2013-12-25,98,0,12,2013-12
12239,CS5417,2014-08-28,87,0,8,2014-08
12240,CS5112,2013-05-14,91,0,5,2013-05
12241,CS4330,2014-03-15,51,0,3,2014-03
12242,CS4876,2014-09-28,69,0,9,2014-09
12243,CS4114,2012-10-02,74,0,10,2012-10
12244,CS4504,2012-08-02,85,0,8,2012-08
12245,CS1712,2014-04-26,70,0,4,2014-04
12246,CS1264,2015-03-13,101,0,3,2015-03
12247,CS3861,2011-07-14,69,0,7,2011-07
12248,CS3345,2013-09-20,44,0,9,2013-09
12249,CS2223,2011-06-10,50,0,6,2011-06
12250,CS1632,2013-08-13,87,0,8,2013-08
12251,CS1581,2013-09-10,86,0,9,2013-09
12252,CS2749,2011-09-18,46,0,9,2011-09
12253,CS2641,2014-08-09,45,1,8,2014-08
12254,CS5976,2014-03-31,75,0,3,2014-03
12255,CS2132,2014-08-17,47,1,8,2014-08
12256,CS2631,2011-08-26,91,0,8,2011-08
12257,CS4417,2013-11-18,48,0,11,2013-11
12258,CS1273,2011-11-16,60,0,11,2011-11
12259,CS1260,2013-03-13,71,0,3,2013-03
12260,CS2972,2012-01-16,56,0,1,2012-01
12261,CS2424,2011-05-30,79,0,5,2011-05
12262,CS4903,2013-10-04,61,1,10,2013-10
12263,CS4280,2014-07-05,96,0,7,2014-07
12264,CS5916,2012-02-17,37,0,2,2012-02
12265,CS4537,2013-06-12,54,0,6,2013-06
12266,CS5629,2011-06-05,104,1,6,2011-06
12267,CS4882,2012-11-21,86,0,11,2012-11
12268,CS4811,2011-07-27,50,1,7,2011-07
12269,CS2690,2012-12-04,57,0,12,2012-12
12270,CS4349,2014-02-13,89,0,2,2014-02
12271,CS5632,2011-07-30,50,0,7,2011-07
12272,CS4457,2014-01-29,86,1,1,2014-01
12273,CS5238,2015-02-10,45,0,2,2015-02
12274,CS2741,2015-03-08,59,1,3,2015-03
12275,CS1728,2014-05-26,104,0,5,2014-05
12276,CS4859,2013-01-22,64,1,1,2013-01
12277,CS5304,2014-10-16,36,0,10,2014-10
12278,CS4044,2013-08-30,39,0,8,2013-08
12279,CS5185,2012-09-23,86,0,9,2012-09
12280,CS2603,2013-07-12,103,1,7,2013-07
12281,CS3093,2013-08-03,36,0,8,2013-08
12282,CS1974,2011-10-10,99,0,10,2011-10
12283,CS1887,2013-09-14,52,0,9,2013-09
12284,CS6004,2014-09-14,100,0,9,2014-09
12285,CS4696,2013-05-01,91,0,5,2013-05
12286,CS4529,2013-11-25,70,0,11,2013-11
12287,CS5036,2014-09-29,63,0,9,2014-09
12288,CS1580,2012-06-23,91,1,6,2012-06
12289,CS1761,2013-11-21,105,0,11,2013-11
12290,CS5057,2012-10-31,70,0,10,2012-10
12291,CS2652,2014-06-21,53,1,6,2014-06
12292,CS2351,2013-01-29,45,0,1,2013-01
12293,CS3021,2013-08-15,60,0,8,2013-08
12294,CS1621,2012-05-12,77,0,5,2012-05
12295,CS3463,2014-10-31,46,0,10,2014-10
12296,CS3472,2011-12-10,67,0,12,2011-12
12297,CS4570,2013-11-07,76,0,11,2013-11
12298,CS2877,2012-03-07,43,0,3,2012-03
12299,CS2513,2012-02-27,82,0,2,2012-02
12300,CS4119,2013-03-30,55,0,3,2013-03
12301,CS5488,2015-02-01,40,0,2,2015-02
12302,CS2245,2015-02-23,52,0,2,2015-02
12303,CS5292,2012-07-22,39,1,7,2012-07
12304,CS3260,2013-09-02,92,1,9,2013-09
12305,CS5786,2013-02-22,40,0,2,2013-02
12306,CS5008,2013-08-27,97,0,8,2013-08
12307,CS2506,2011-10-05,51,0,10,2011-10
12308,CS1534,2013-02-21,58,0,2,2013-02
12309,CS4139,2013-07-16,86,1,7,2013-07
12310,CS1320,2012-10-23,70,0,10,2012-10
12311,CS2586,2014-02-05,48,0,2,2014-02
12312,CS4887,2014-06-01,58,0,6,2014-06
12313,CS1655,2012-09-11,70,0,9,2012-09
12314,CS5250,2012-09-04,79,0,9,2012-09
12315,CS3237,2012-04-28,87,0,4,2012-04
12316,CS2174,2014-01-25,103,0,1,2014-01
12317,CS2143,2012-06-25,91,0,6,2012-06
12318,CS3383,2011-12-07,40,0,12,2011-12
12319,CS5136,2011-10-04,100,0,10,2011-10
12320,CS5390,2013-09-15,60,0,9,2013-09
12321,CS1712,2012-04-17,95,0,4,2012-04
12322,CS4500,2014-10-12,53,0,10,2014-10
12323,CS2227,2014-08-29,46,1,8,2014-08
12324,CS5530,2012-05-24,56,0,5,2012-05
12325,CS1323,2011-07-13,69,0,7,2011-07
12326,CS4835,2012-08-08,51,0,8,2012-08
12327,CS1502,2015-03-11,53,0,3,2015-03
12328,CS4871,2014-11-11,85,0,11,2014-11
12329,CS2889,2013-06-26,99,1,6,2013-06
12330,CS2331,2014-10-23,67,1,10,2014-10
12331,CS1938,2014-01-13,53,0,1,2014-01
12332,CS1177,2013-04-27,66,0,4,2013-04
12333,CS5077,2015-01-24,61,0,1,2015-01
12334,CS3441,2012-04-26,58,0,4,2012-04
12335,CS1680,2014-07-31,46,0,7,2014-07
12336,CS3460,2013-10-14,99,0,10,2013-10
12337,CS2153,2013-02-27,47,0,2,2013-02
12338,CS4799,2012-12-07,36,0,12,2012-12
12339,CS1124,2013-02-07,41,0,2,2013-02
